reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOFzHROVL2pHXDam5ISmf8phdLJ08Pwb_CfHAdsVYvGykCuCVuQ-dx8qMdCz6IT7u9TvRlJ5Eovz_Gy7,Pengguna;Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,klo;bisa;jangan;pembaruan;mulu;cape;donlot;mulu;jd;males;mainin;nya,5,0,14.426.3,2022-03-01;17:17:51,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOHk4oJWYdTbP5UavskAvWw3tEsxtWtE7DEF5VjvnIxIIJO-o5OgYM_iE9fa9cPJUDas6QTB7yQV9zjC,iful;"riyusuke,https://play-lh.googleusercontent.com/a-/AOh14Gj-Egq9tx_hEEHwzxEHdsSaOrNtpJOk1boHkyIZKg,""Game";ini;sangat;bermanfaat;bisa;menyusun;strategi,;melatih;kesabaran,;saling;berbagi;sesama;kawan;(di;klan),;sosialisasi,dan;banyak;lah;gua;salut;sama;"COC👍😎"",5,1,14.211.13,2021-11-21";10:06:06,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOHd-lxEU4gdVWAiDIBh3wa-RAOXB1YO6bV_Tk4HcFlCJHMUtIIfysTPR9RpleS80S0u96Flv3V7Gqs7,Kadek;"Trilaksanabudi,https://play-lh.googleusercontent.com/a/AATXAJyshTZPFCHwm7oHkb6_2ZYapgPR9M8MfwKIH2g=mo,""Knp";sih;coc;sekarang;waktu;mau;masuk;loadinh;sceren;sering;keluar;sendiri,;terus;gak;bisa;masuk;jadinya?;Knp;ya;berbeda;sekali;dengan;coc;"lama."",2,0,14.211.16,2022-01-27";17:45:36,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOH70VmvFDM7GyIH5Afn4klussR3GPeLBgK-4pirAg7B-EVnKnZBMHSVpGCkEq-DRHo2LP7-6z6xzO-A,KCLS;"NEWS,https://play-lh.googleusercontent.com/a-/AOh14Gijf-T-SlhLCerjSAzf8ciRlhafoFYoCwAV6K81,""Tolong";coc;kenapa;akun;saya;tidak;mau;masuk;lagi,;dalam;keterangan;cek;kode;yang;di;kirim;ke;gimail;anda,;namun;tidak;ada;kode;apapun;yang;masuk;ke;imail;saya.;Berkali2;saya;coba;tetep;tidak;mau;"masuk.."",1,6,14.211.13,2021-12-10";01:15:49,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOHB_M91PenxbvLs7gL4a486nnNrwOS4LAwrNf7ejN_6LruoHwm92wMKDowd_9Dzc3w6xf_IzKjoq1DA,Inces;Nia,https://play-lh.googleusercontent.com/a/AATXAJx3vFBdEUlivgzABxbXrbsWzY9JkQ2qzUvNs_KC=mo,Game;nya;bagus;tapi;kalo;mau;top;up;diskon;dikit;lah,5,0,14.426.1,2022-02-19;17:09:06,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOEFvT_f7uz4DE9QpG1m77kD4R4D2rYB7P22Pwjaf8QXY2GpnKC9Ag8yEi94MxfB7A7wPKTrq5pM7CuG,Diego;Retro,https://play-lh.googleusercontent.com/a/AATXAJySymyBNxPymkkTFS2Flag5wnj4w_LLzMzDuztf=mo,Bisa;lah;d;kembalikan;seperti;semula..;Tidak;perlu;login;menggunakan;Supercell;id..;Sebab;akun;terlalu;mudah;d;retas,3,0,14.211.16,2022-01-01;16:14:23,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOEuBlvVrett05JvQrIhq_P1vEsx-eo8orODqZ3BDK8Mn7mb6YlMqU8MZ3WmDePgQiXXhLwWZF_1DZyh,Agung;Pramanna,https://play-lh.googleusercontent.com/a-/AOh14GjywZJ1vDgXqzAwzo3SNKBTDCq-aZ4slhCuYucFxQ,Ram;2;ga;boleh;main;ya?;Game;punah;aja;pun;banyak;gaya,1,0,14.426.4,2022-04-19;02:43:39,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOFsPwWWzT2iyDJqdR_ovNckQOoh5Yk8xw6jHHF2GypdAk9_OsZoJl9skHF3twdfzevFf-RZVz6bqDad,Sabila;_921,https://play-lh.googleusercontent.com/a-/AOh14GiY9JNeGeMyyQj3CUHr3QIA3eeSFnjFvchQTrVy,Game;ini;sangat;seru;aku;sudah;punya;desa;besar;dan;gameplay;nya;tidak;terlalu;susah,5,0,14.426.6,2022-04-25;17:32:46,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOGCH9GfeYUdAWMXtU_e0vVGCLdF0huIN74ttwD4GbwOyPutwoWj2i6dUKbRIZ5ySUenOgRQzVbwKVwA,Paul;"Pradipta,https://play-lh.googleusercontent.com/a-/AOh14Gg4t2NEB7qKHcKIGvyZGX4Qfzv2qOEhsLWioQTI,""saya";ngetack;dapet;trofinya;kecil,;giliran;desa;saya;dijarah;trofinya;berkurang;banyak;"sekali"",2,0,14.426.4,2022-04-04";22:46:36,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOE542g0SmXKxSHJHGI_TjlKNxEkHW5V4vMKFuDfZfR0qjdrb3B7ze1YGaJFqPSmhr_cRaI_eR5ZqV0q,iya;bang,https://play-lh.googleusercontent.com/a-/AOh14GhmewGMCq6roXTvY9THRA0FEyt2ei33R4cvxCHaww,mantap;update;terus;tidak;mengecewakan,5,0,14.426.6,2022-04-27;08:46:00,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOFfyfnSlwghNAbkok-Me-2MHJY4GRL9X18tI_c4KsuFk7IwI7uMZWFRWjKH7-JB9LVlNqrFyBU7-Eb6,Keysin;"Aqilah,https://play-lh.googleusercontent.com/a/AATXAJwGgF3NsrPhYzOnVPdMoimIhNlM9bTZlJZUHj0=mo,""Game";nya;mantap,;saya;benar;benar;menikmati;nya,;membangun;desa;yang;kuat,;bergabung;dengan;klan,;berperang,;saling;donasi;pleton;untuk;menyerang;musuh/klan;lain,;memiliki;kualitas;grafik;yang;pas,;dan;ukuran;game;yang;sangat;pas;untuk;kalangan;hp;kentang.;Game;nya;sangat;recommended;untuk;pencinta;game;strategi;"👍👍"",5,0,,2022-02-20";23:17:25,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOHCP4Bwr3wWbLfK7jb4pNC2U-M2WY_tInXMGKmUJwWXhAUV0bYq2Fy2RDN8ClxGafaivxTEUqcaJxD7,Satrio;"Wibisono,https://play-lh.googleusercontent.com/a-/AOh14GhxvJ9zYpL9aFEZJXBN3LhOXS2oTIWppqM_jK-u,""Game";pertama;yg;saya;mainkan;dan;Banyak;kenangan,,Terimakasih;karena;telah;membuat;game;ini;dan;menghibur;Saya;sampai;saya;sudah;lupa;kalau;game;ini;msih;seru;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOFPOtg5VjKrey_e0w0LNHFZQy73P6Mn82Hr2Z-H7_KRngCsWTk5wMooYURodQp64mmGXVEWdL1twBVG,Willies;Agung,https://play-lh.googleusercontent.com/a-/AOh14GiQxWwaSrULuF_Z4-J1iR8KnGFvrao-jMTtkEiNRg,Tidak;bisa;masuk;ke;gamenya.;Nyangkut;di;loading;awal;doang.,2,1,14.426.4,2022-03-17;20:57:57,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOGILJIPgKgZNu0EgEDXjz3F9VxwFOdhjuTMN-bSnvBAHxqngFnMtcCcdOSH5jBasA7J2lDBVPtdRxiO,Ali;Aziz,https://play-lh.googleusercontent.com/a-/AOh14Gi-sI4jVZNakq32D_zRs5zZcEs_alkd4ftPQZOC7g,Punya;saya;akhir-akhir;ini;banyak;bug;nya;tolong;perbaiki;terimakasih,1,0,14.426.3,2022-03-08;11:04:42,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"gp:AOqpTOFxREVYEyVgZjsRL99einjAQLQBbkK6OCt2xFnYX1rRKZMgXRqLTvgnEB3BZ-Dx0cDMY5oUtcSPsMwL,RA,https://play-lh.googleusercontent.com/a-/AOh14GhZsnVfAEBJpAHZHqHI9JcPIHORXa5-xv67CFk7,""Perbaiki";kualitas;gamenya,;dari;dulu;kayak;gini;terus;gak;ada;perubahan;apalagi;tampilannya;"monoton...."",3,0,14.211.16,2022-01-22";20:46:31,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOHwpw5zTgnNFCW3AP58wn42R-KVPb_Rycn4MLRup0ux6xzBzD9G96fZE9AbOro-IQcGSsDlnySm0Q2s,Lores;Gandri,https://play-lh.googleusercontent.com/a/AATXAJyNrPcOGxVb7S6e67wggte7mbgzYl-B_7nJekIY=mo,Sedikit;saran;bagus;kan;lagi;grafik;nya,5,0,14.426.4,2022-03-24;00:03:13,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"gp:AOqpTOHDdL8s1Tgob9cjVZQzHIUHqjuPsMgMxCX4h2CAAjlTmgCHWg6_S6MSA1fxhwY5kp0CJKEuoBRnFpvL,-,https://play-lh.googleusercontent.com/a-/AOh14GiyW1i_UdNApAN6COgKJADzvqS2zlCTAvbou_69yg,""Game";nya;sangat;bagus,event;juga;banyak.semoga;banyak;yang;mendownload;game;ini;"aamiiin"",5,0,14.426.3,2022-03-15";15:24:12,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOHGJsOSJpQIeC2_q92VY_RPpf_m0v4yXgT2-j7FaJpoepCQ6IpYN9ipnn7Ah8pROoX3-rMU_eZOpfyP,Syahrul;"Ullah,https://play-lh.googleusercontent.com/a-/AOh14GiTYJjt6whiovSmn81zHRLj_dDw2HT2lPnMyRCu,""Gamenya";sudah;keren;sekali.;Di;Tahun;2021;ini;banyak;perubahan;yg;di;upgrade;oleh;super;cell.;Tapi;sesekali;bisa;diadakan;diskon;besar;besaran;untuk;pembelian;Tema;Desa;atau;bacground;Desa;nya.;Atau;bisa;diadakan;link;untuk;pembelian;Tema;Desa;atau;Kostum;Pahlawan.;Sekarang;pembeliannya;harus;melalui;Game,;jadi;kalau;tidak;di;tawarkan;di;game;tidak;bisa;di;beli.;Harusnya;ada;linknya;seperti;game;8;Ball;Pool.Saya;yakin,akan;banyak;Clashser;yang;akan;beli;kembali;Tema;Desanya;apalagi;dengan;"diskon"",5,0,,2021-12-25";08:15:25,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOFIHrT9vlZ1cFY3bckPWepS1ZLQCrIrfHBLhNKiQ7iDKSTU8wkAuvDjxd8do1yUknoYAwgs0Idox3SU,Samuel;Huang,https://play-lh.googleusercontent.com/a/AATXAJxQQW_x8qB7Ey5e4b2FsfzabZoKcT7_xGVZyLE6=mo,Game;bagus;tpi;harus;di;gampangin;opsi;ganti;gmailnya,5,0,14.426.6,2022-04-26;13:44:44,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOHTNnqkJWp8x7lFGuNKVKuCdyGCNQGkwYHrB2NlotPGaC-0hdNqsnUW17d_QGDWTZFqUU0-8C_s-0TS,Anil;Anil,https://play-lh.googleusercontent.com/a/AATXAJw4-0nJ-gerPz6Jrhmi2ADIjeb4YbKShjmvf2MG=mo,Gemenya;bagus;tapi;sayang;banyak;bugnya,5,0,14.426.3,2022-03-09;19:15:24,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOEBOpOrlt1nNKqIxGoySyVqucZ9qafqvzjqDp_DALYFM9DtelQiY20u1gR5tLX85D4lK8n-mDB08iLn,Abdul;Rahman,https://play-lh.googleusercontent.com/a-/AOh14Gi27Nt7BfVgCz-fUh-HidD4Er7N26wcajLouT3_,Mohon;maaf;sbelumnya;itu;coc;saya;kok;gk;bisa;masuk;ya;pas;saat;login;pasti;keluar;sndri;tlong;defolover,1,0,14.426.3,2022-03-09;20:06:21,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOE7YjToaUtGGlPbKqX_K94pioEw6v1wpjAORT4jBzKnMTRWVwMnDZ7Uf-0PIDP0_etAKWCPi7aPoiQU,Fri;08,https://play-lh.googleusercontent.com/a-/AOh14GjRBgqXZN-JnBjYgpsZ_0pRJBz5eXqv6qVnyK4f,Ini;gimana;sih;kok;selesai;update;aku;ku;hilang;gak;bisa;balik;lagi,1,0,14.426.1,2022-02-17;20:14:57,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOEaOiXL1znltN0bijHmJA05MGnuM_FTPlgWy6QyIxcO4GRr6gs-_53us6F1grGHXk7YPpouH-Q3iRvu,Prio;No,https://play-lh.googleusercontent.com/a/AATXAJzA0dVNis2n2p6M3bH3V8vCblNYzWolvGswYR9V=mo,otw;th;15;+;desa;malam;tolong;di;di;tambah;buat;th;bh;lv.10;biar;yg;dh;max;jdi;bisa;main;desa;malam;lagi;di;tunggu;superccel,2,0,14.426.4,2022-04-05;03:44:58,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOG_HAN4rueo3TJKlhjw7LPOK0hq51ICSG4VSIURIyfltK_QUepefUVeTgKrAtR2AoG3jhH-akqPbEB2,ahmad;"hayren,https://play-lh.googleusercontent.com/a-/AOh14GgGsr6zbWA7Z96CR9GtzsVyu7CdLbY5wQwmRP1j,""Tolong";waktu;pekerja;tukang;nya;di;semua;senjata;,pasuka;di;percepat;.;Dan;waktu;laboratium;juga;di;"percepat."",4,0,14.211.13,2021-12-15";16:55:31,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOEMRVemfhW60n_UhnNSyI3NzrdhfZfcH8P6nwIpHnva5sMXGi3AemASfWwEh7l0oxa5ZyjcxLPgJmHJ,Indra;Rahman,https://play-lh.googleusercontent.com/a/AATXAJzozhAiHJDE8P1lsN6VV0pOxRXkTtFCcyDoqmJF=mo,Kalo;bisa;pisahkan;aplikasi;desa;malam;dan;siang.;Saya;lebih;suka;main;desa;malam;dari;pada;desa;siang.;Klo;aplikasi;nya;udah;pisah;saya;kasih;bintang;lima.,1,4,14.211.13,2022-01-05;11:46:06,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOGVSSRbT-TCwBJj1_JJWVlZCXEDAZAqHe0vb7vGXn7prIGbrQuJvimGMRPCRZn8nmRSgBY-Z0CuQ_OV,Rukmana;"R,https://play-lh.googleusercontent.com/a/AATXAJzQPjM-xwdf9cuut4R0Witkw2ZhlbJgRPwvE2ua=mo,""Akun";COC;saya;di;hak;oleh;orang;yg;tidak;bertanggung;jawab,dan;supercell;tidak;mengirimkan;kode;notofikasi;untuk;login;ulang;ke;supercell;id,padahal;akun;coc;saya;masih;tertaut;pada;akun;gmail;saya.;Alangkah;baiknya;jika;tidak;bisa;login;menggunakan;supercell;id;bisa;login;menggunakan;akun;fb;yg;tertaut;pada;akun;coc.;Pada;saat;saya;menghubungi;pihak;supercell,pihak;supercell;pun;tidak;bisa;membantu;saya;mengembalikan;akun;saya,,padahal;saya;sudah;kirim;tagar;akun;saya,nama;balai;desa,klan;yg;saya;ikuti;dan;juga;level;balai;kota;saya;tapi;tetap;saja;supercell;id;tidak;bisa;membantu;saya;mengembalikan;akun;coc;saya.;Sungguh;miris;perusahaan;supercell;ini.;Padahal;saya;sudah;TH;10;"up"",1,57,14.211.13,2021-11-25";17:51:47,,
gp:AOqpTOErD9gQ7EkX7ezId2z4XokDIc1IZ74SJpJXD-EDQqugMMr6dHXgR-8iK2rVogrUJqLP6fZQn_xQlfdl,Arya;Wira;Permana,https://play-lh.googleusercontent.com/a-/AOh14Givk1AGvOSerXJIFAD3sufb13SIy_7Z0nNy3tYf6g,Tidak;bisa;membuat;clan;padanal;koin;ada;3;juta;dan;settingan;clan;semua;sudah;diisi;Ini;kok;gak;bisa??;Tolong;respon,1,0,14.426.4,2022-04-21;06:26:29,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOE-_Ih9X4KHzr7k3pnN6rWBCBFiV-FUmAE0zCk225Eh9sr4WPxFpz-RP65if63Eg-70VoLQjn5CKlcP,Firman;"Ramadhan,https://play-lh.googleusercontent.com/a/AATXAJwxmMe9g_2t1Idu-igdlDiFH7U1fG9IsUPg51Q=mo,""Min";kenapa;setiap;ganti;akun;,;akun;saya;ke;stuck;di;loading;padahal;jaringan;bagus;apakah;ini;bug;atau;apa;min;tolong;di;perbaiki;plissss;min;"😭😭😭😭:("",2,0,14.211.16,2021-12-20";10:33:51,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOEs8ejCN2zHee4XlQDtlJmsbk5RAthKyR0o1pYLdOFeNoU2i2PJ14_DAZDJw-L7vV_SrgKEGKKfNFkF,Ahmad;Yani,https://play-lh.googleusercontent.com/a/AATXAJxG4d2MCEHFWTw8MENkgLsb-_kGdsmmo9bJEQGz=mo,Mantap;game;nya;sangat;mudah;untuk;di;mengerti.,5,0,14.426.4,2022-03-25;18:56:09,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOEZmEpQ9cIGO5bMGNc0RxHXJIIaVKpUpb5yajpsRgRp2_QZuPpYYndwnoXKcAT2WKLQHOLWYuyAziPu,untuk;kalian,https://play-lh.googleusercontent.com/a/AATXAJxxXZOV8yAdC5b7vYvU7OKw25PaXdGwr3G4zMZf=mo,Kerenj;tapi;kalau;bisa;on;mic;lebih;keren;sih,5,0,14.426.4,2022-04-23;19:29:37,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOG9TVTq2j5R0bKU6QH3cZ8RtgJzChEcoLI2hVgMu8w7UN918QOef5g5ICTtu_kWq0Y0AZcudxSHwYPE,Dio;Endriko,https://play-lh.googleusercontent.com/a-/AOh14GhikEFGdj1WstroazQkRjboa9kULs5dSuy2kKDB2g,Selama;gak;ada;update;th;15;sama;update;aula;tukang;level;10;11;saya;rate;2;Bintang;aja,2,2,14.426.4,2022-03-16;09:41:36,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"gp:AOqpTOFPwRpV4lEqtqc-ZfTkAq4IyRzQR6MraLYxdpm9TUTcWbRg5UviKyI-RfiZeAbFbvtfKazxzountIA7,Roxanne,https://play-lh.googleusercontent.com/a-/AOh14GgxjhFlniDgBqV_nwCPRosiL8DhUwY1Yf9_R50I,""baru";main,;progres;di;th;04-May;mau;coba;link;ke;akun;supercell;stuck;di;input;email,;udh;coba;pencet;tombol;masuk;sama;batal;gabisa;sama;sekali.;mana;progres;akunnya;ilang;cok;sayang;itu;mau;prematur;lah;mau;masi;cacat;tetep;aja;keitung;brp;hari,;tanpa;di;otak;atik;data;sama;kaga;apus;aplikasinya;tiba;tiba;ilang;pas;mau;login,;google;play;pun;error.;pas;diawal;ngeload;akun;baru;trus;dipaksa;kaitin;supercell;padaal;gabisa.;temen;juga;ngalamin;kejadian;yg;sama.;udh;restart;dll;tetep;"gabisa."",1,0,,2022-04-07";10:32:19,,;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOEoIorryPkmfShFu4pQeI795bj6l_AUJfrD_dAcX7-SzZhIlGqMJwQqJQZ3bmnPXd3qSBGDeQd6drwA,Yt;Crash,https://play-lh.googleusercontent.com/a-/AOh14Gi_28DAus2wN-yfnwfXr1GSsHsiMsgF0bif6_S6,Ga;bisa;masuk!;Di;suruh;masukin;email;id;udah;di;masukin;tapi;ga;nerima;kodenya,1,0,14.426.6,2022-04-23;17:48:56,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOHIg76utZV_JSCoBlGkNr_I34bEM7pdoZaQ-PFlyzdWo0QMOQiwpFS5rGff92rwBdm7Z5n-MZbb1s8R,Alga;Estu;saputra,https://play-lh.googleusercontent.com/a/AATXAJxdYlpX7a5kDe23xRX7exF-Z9339kMrTxojkeDq=mo,Game;yg;membosankan;tapi;cukup;menarik;bagi;saya;jikala;gambut;canda;gambut,4,0,14.426.3,2022-03-09;22:27:01,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOE1U3Sh_9egxdrM7i7nQE5wWZPIcdxSlv4N3MIsAXncmKgFfXjfcr5f8bCbxc8onafjSQ6lINFTpNsq,Crazy;"Project,https://play-lh.googleusercontent.com/a/AATXAJx33wASS0cRPK03NE0PMux3AyeOsCAPLxtBfWJ9=mo,""game";nya;bagus;,seru,menghibur,menguji;strategi;kita;untuk;menghancurkan;base;lawan;pokok;nya;keren;lah;game;nya;,thanks;supercell;"><"",5,1,14.211.16,2021-12-21";10:32:01,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOEt_-riUPkpMOdFvrXuFvJAzw2lsUrZBKMaZdwUNZfMKvf5tbeJpfx2-38Tgs2AlgWGl8ii4sfcqgkC,RifaCans;Sibah,https://play-lh.googleusercontent.com/a-/AOh14GgSpx28ndmbiPdu3mT2-KoMiDqHBacvb7_m2XY-,Gem;ini;sangat;bagus;tapi;yang;but;gem;ini;aku;mohon;sekali;berikan;aku;koin;permata;dan;lainya;dan;semoga;aja;aku;level;Titan;😁👍,5,0,14.426.1,2022-02-27;14:45:18,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOEtGo86OZLXO8iHHS16TbWXx8oSURhg5RFR4Lv6sHNIpErrmnT9dCbttvht5qjNy2EWHIPfBF5uZyTH,yulia;shalawati,https://play-lh.googleusercontent.com/a/AATXAJyMEbfvuWL5ti4reBlsRN5I-tL_FBNd8VmKb_iP=mo,Tolong;sekali;di;upate;jaringan;wifi;saya;setiap;kali;wifi;nya;turun;1;langsung;teulang;lagi;TOLONG;SEKALI;UNTUK;DI;UPATE;DAN;KALOSAYA;MAIN;DI;BASIS;TUNGKANG;KALO;PERANG;JADINYA;KITA;KALAH;DAN;1;LAGI;KALO;SAYA;LAGINGE;BANGUN;PASTI;KALO;WIFI;NYA;TURUN;PASTI;TEULANG;DAN;TEULANG;LAGI;SEMUAYA,2,0,14.426.4,2022-04-11;05:16:07,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
gp:AOqpTOE0ECCtpLYCIoL9Te5rFtvf2sy3yFuqACxcvqy0qg1Owy9HwCi-6cPACgzglnaexLZIpU7ds-k19noY,laila;"jayanti,https://play-lh.googleusercontent.com/a/AATXAJztIT1S-acRk96V_Ild6ucR51zE5syZgwEKbbPY=mo,""Maaf";cuma;kasih;bintang;4;,;game;nya;sih;bagus;bagus;aja;tapi;pas;masuk;kok;biasa;nge;bug;,;yg;nge;bug;game;nya;apa;hp;ku;"?"",4,1,14.211.16,2022-01-03";07:48:46,,;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
